instance_id,timestamp,cpu_utilization,memory_utilization
server_1,2026-05-09 01:00:00+00:00,13.58,32.2
server_1,2026-05-09 02:00:00+00:00,10.23,27.5
server_1,2026-05-09 03:00:00+00:00,11.45,27.98
server_1,2026-05-09 04:00:00+00:00,9.86,37.04
server_1,2026-05-09 05:00:00+00:00,9.57,30.53
server_1,2026-05-09 06:00:00+00:00,8.05,37.18
server_1,2026-05-09 07:00:00+00:00,11.08,29.62
server_1,2026-05-09 08:00:00+00:00,7.87,31.72
server_1,2026-05-09 09:00:00+00:00,11.66,41.45
server_1,2026-05-09 10:00:00+00:00,14.59,28.68
server_1,2026-05-09 11:00:00+00:00,14.45,25.27
server_1,2026-05-09 12:00:00+00:00,14.05,37.86
server_1,2026-05-09 13:00:00+00:00,16.55,30.29
server_1,2026-05-09 14:00:00+00:00,14.64,32.84
server_1,2026-05-09 15:00:00+00:00,17.1,31.44
server_1,2026-05-09 16:00:00+00:00,8.96,32.01
server_1,2026-05-09 17:00:00+00:00,11.04,27.86
server_1,2026-05-09 18:00:00+00:00,5.02,28.84
server_1,2026-05-09 19:00:00+00:00,6.26,31.79
server_1,2026-05-09 20:00:00+00:00,13.41,28.46
server_1,2026-05-09 21:00:00+00:00,12.24,29.28
server_1,2026-05-09 22:00:00+00:00,8.2,29.28
server_1,2026-05-09 23:00:00+00:00,6.24,24.27
server_1,2026-05-10 00:00:00+00:00,2.59,27.02
server_1,2026-05-10 01:00:00+00:00,8.64,31.3
server_1,2026-05-10 02:00:00+00:00,16.05,31.82
server_1,2026-05-10 03:00:00+00:00,11.09,30.6
server_1,2026-05-10 04:00:00+00:00,8.6,30.73
server_1,2026-05-10 05:00:00+00:00,11.16,29.08
server_1,2026-05-10 06:00:00+00:00,6.1,32.7
server_1,2026-05-10 07:00:00+00:00,9.26,36.78
server_1,2026-05-10 08:00:00+00:00,10.25,29.53
server_1,2026-05-10 09:00:00+00:00,9.78,33.17
server_1,2026-05-10 10:00:00+00:00,13.86,31.69
server_1,2026-05-10 11:00:00+00:00,14.4,34.3
server_1,2026-05-10 12:00:00+00:00,16.43,39.82
server_1,2026-05-10 13:00:00+00:00,13.7,34.63
server_1,2026-05-10 14:00:00+00:00,17.66,26.89
server_1,2026-05-10 15:00:00+00:00,18.84,36.21
server_1,2026-05-10 16:00:00+00:00,11.11,36.62
server_1,2026-05-10 17:00:00+00:00,9.66,30.3
server_1,2026-05-10 18:00:00+00:00,13.34,36.45
server_1,2026-05-10 19:00:00+00:00,9.52,28.37
server_1,2026-05-10 20:00:00+00:00,13.51,26.59
server_1,2026-05-10 21:00:00+00:00,8.89,31.48
server_1,2026-05-10 22:00:00+00:00,13.64,25.55
server_1,2026-05-10 23:00:00+00:00,10.33,30.46
server_1,2026-05-11 00:00:00+00:00,12.65,37.37
server_1,2026-05-11 01:00:00+00:00,15.91,25.73
server_1,2026-05-11 02:00:00+00:00,11.1,26.57
server_1,2026-05-11 03:00:00+00:00,9.65,27.05
server_1,2026-05-11 04:00:00+00:00,10.88,31.35
server_1,2026-05-11 05:00:00+00:00,13.13,30.93
server_1,2026-05-11 06:00:00+00:00,8.09,36.23
server_1,2026-05-11 07:00:00+00:00,13.59,36.38
server_1,2026-05-11 08:00:00+00:00,10.65,33.51
server_1,2026-05-11 09:00:00+00:00,14.87,33.59
server_1,2026-05-11 10:00:00+00:00,9.43,32.68
server_1,2026-05-11 11:00:00+00:00,16.46,30.11
server_1,2026-05-11 12:00:00+00:00,16.44,36.98
server_1,2026-05-11 13:00:00+00:00,19.78,30.28
server_1,2026-05-11 14:00:00+00:00,22.47,39.01
server_1,2026-05-11 15:00:00+00:00,20.21,39.62
server_1,2026-05-11 16:00:00+00:00,17.79,34.87
server_1,2026-05-11 17:00:00+00:00,15.02,32.35
server_1,2026-05-11 18:00:00+00:00,12.51,33.78
server_1,2026-05-11 19:00:00+00:00,9.48,19.67
server_1,2026-05-11 20:00:00+00:00,13.77,33.83
server_1,2026-05-11 21:00:00+00:00,13.66,32.13
server_1,2026-05-11 22:00:00+00:00,12.96,32.13
server_1,2026-05-11 23:00:00+00:00,13.39,35.31
server_1,2026-05-12 00:00:00+00:00,12.74,31.96
server_1,2026-05-12 01:00:00+00:00,17.09,29.22
server_1,2026-05-12 02:00:00+00:00,11.78,31.36
server_1,2026-05-12 03:00:00+00:00,11.23,32.0
server_1,2026-05-12 04:00:00+00:00,10.12,31.8
server_1,2026-05-12 05:00:00+00:00,9.42,31.74
server_1,2026-05-12 06:00:00+00:00,8.89,35.07
server_1,2026-05-12 07:00:00+00:00,9.78,26.88
server_1,2026-05-12 08:00:00+00:00,11.82,32.64
server_1,2026-05-12 09:00:00+00:00,12.84,37.45
server_1,2026-05-12 10:00:00+00:00,15.55,26.3
server_1,2026-05-12 11:00:00+00:00,16.51,34.3
server_1,2026-05-12 12:00:00+00:00,22.91,33.48
server_1,2026-05-12 13:00:00+00:00,23.7,34.61
server_1,2026-05-12 14:00:00+00:00,21.45,31.69
server_1,2026-05-12 15:00:00+00:00,19.03,33.78
server_1,2026-05-12 16:00:00+00:00,19.8,42.09
server_1,2026-05-12 17:00:00+00:00,15.89,28.3
server_1,2026-05-12 18:00:00+00:00,8.38,26.05
server_1,2026-05-12 19:00:00+00:00,11.83,26.73
server_1,2026-05-12 20:00:00+00:00,12.66,39.14
server_1,2026-05-12 21:00:00+00:00,9.75,29.36
server_1,2026-05-12 22:00:00+00:00,12.47,32.06
server_1,2026-05-12 23:00:00+00:00,8.36,29.12
server_1,2026-05-13 00:00:00+00:00,15.34,29.39
server_1,2026-05-13 01:00:00+00:00,15.12,32.15
server_1,2026-05-13 02:00:00+00:00,11.37,41.61
server_1,2026-05-13 03:00:00+00:00,12.91,37.89
server_1,2026-05-13 04:00:00+00:00,5.98,26.48
server_1,2026-05-13 05:00:00+00:00,9.11,33.58
server_1,2026-05-13 06:00:00+00:00,11.27,28.42
server_1,2026-05-13 07:00:00+00:00,9.32,23.96
server_1,2026-05-13 08:00:00+00:00,13.79,36.7
server_1,2026-05-13 09:00:00+00:00,16.99,38.39
server_1,2026-05-13 10:00:00+00:00,12.48,36.35
server_1,2026-05-13 11:00:00+00:00,16.33,31.64
server_1,2026-05-13 12:00:00+00:00,21.25,34.57
server_1,2026-05-13 13:00:00+00:00,25.88,39.86
server_1,2026-05-13 14:00:00+00:00,18.79,35.94
server_1,2026-05-13 15:00:00+00:00,21.28,33.67
server_1,2026-05-13 16:00:00+00:00,22.98,29.37
server_1,2026-05-13 17:00:00+00:00,11.29,32.21
server_1,2026-05-13 18:00:00+00:00,8.8,35.2
server_1,2026-05-13 19:00:00+00:00,10.94,26.84
server_1,2026-05-13 20:00:00+00:00,10.7,34.1
server_1,2026-05-13 21:00:00+00:00,14.03,34.04
server_1,2026-05-13 22:00:00+00:00,12.6,35.21
server_1,2026-05-13 23:00:00+00:00,7.56,33.93
server_1,2026-05-14 00:00:00+00:00,13.29,29.67
server_1,2026-05-14 01:00:00+00:00,10.56,25.03
server_1,2026-05-14 02:00:00+00:00,15.19,30.98
server_1,2026-05-14 03:00:00+00:00,10.43,35.01
server_1,2026-05-14 04:00:00+00:00,10.41,29.27
server_1,2026-05-14 05:00:00+00:00,13.35,29.7
server_1,2026-05-14 06:00:00+00:00,13.91,25.38
server_1,2026-05-14 07:00:00+00:00,13.12,39.4
server_1,2026-05-14 08:00:00+00:00,7.79,33.83
server_1,2026-05-14 09:00:00+00:00,13.35,35.55
server_1,2026-05-14 10:00:00+00:00,12.83,36.16
server_1,2026-05-14 11:00:00+00:00,19.02,36.76
server_1,2026-05-14 12:00:00+00:00,17.1,32.81
server_1,2026-05-14 13:00:00+00:00,22.96,35.18
server_1,2026-05-14 14:00:00+00:00,19.83,33.03
server_1,2026-05-14 15:00:00+00:00,17.45,44.45
server_1,2026-05-14 16:00:00+00:00,20.21,37.1
server_1,2026-05-14 17:00:00+00:00,16.02,31.55
server_1,2026-05-14 18:00:00+00:00,10.47,33.32
server_1,2026-05-14 19:00:00+00:00,15.63,29.23
server_1,2026-05-14 20:00:00+00:00,10.9,37.63
server_1,2026-05-14 21:00:00+00:00,12.08,29.38
server_1,2026-05-14 22:00:00+00:00,12.67,34.24
server_1,2026-05-14 23:00:00+00:00,10.45,35.72
server_1,2026-05-15 00:00:00+00:00,13.18,33.95
server_1,2026-05-15 01:00:00+00:00,10.67,31.91
server_1,2026-05-15 02:00:00+00:00,10.97,31.68
server_1,2026-05-15 03:00:00+00:00,15.41,32.97
server_1,2026-05-15 04:00:00+00:00,9.4,28.78
server_1,2026-05-15 05:00:00+00:00,5.97,28.09
server_1,2026-05-15 06:00:00+00:00,16.03,39.33
server_1,2026-05-15 07:00:00+00:00,18.37,33.8
server_1,2026-05-15 08:00:00+00:00,10.99,28.5
server_1,2026-05-15 09:00:00+00:00,7.16,28.24
server_1,2026-05-15 10:00:00+00:00,14.64,37.33
server_1,2026-05-15 11:00:00+00:00,17.71,36.7
server_1,2026-05-15 12:00:00+00:00,20.19,37.11
server_1,2026-05-15 13:00:00+00:00,19.06,33.44
server_1,2026-05-15 14:00:00+00:00,23.3,38.25
server_1,2026-05-15 15:00:00+00:00,21.97,32.92
server_1,2026-05-15 16:00:00+00:00,14.69,31.9
server_1,2026-05-15 17:00:00+00:00,17.17,37.69
server_1,2026-05-15 18:00:00+00:00,17.13,37.29
server_1,2026-05-15 19:00:00+00:00,12.43,28.22
server_1,2026-05-15 20:00:00+00:00,11.16,28.28
server_1,2026-05-15 21:00:00+00:00,11.64,32.31
server_1,2026-05-15 22:00:00+00:00,13.54,39.44
server_1,2026-05-15 23:00:00+00:00,7.67,22.82
server_1,2026-05-16 00:00:00+00:00,10.41,32.56
server_1,2026-05-16 01:00:00+00:00,9.02,25.45
server_1,2026-05-16 02:00:00+00:00,14.62,30.38
server_1,2026-05-16 03:00:00+00:00,9.56,29.69
server_1,2026-05-16 04:00:00+00:00,14.17,31.08
server_1,2026-05-16 05:00:00+00:00,7.24,28.2
server_1,2026-05-16 06:00:00+00:00,11.47,31.84
server_1,2026-05-16 07:00:00+00:00,10.8,29.44
server_1,2026-05-16 08:00:00+00:00,7.83,24.69
server_1,2026-05-16 09:00:00+00:00,10.44,34.57
server_1,2026-05-16 10:00:00+00:00,14.91,36.03
server_1,2026-05-16 11:00:00+00:00,12.73,35.63
server_1,2026-05-16 12:00:00+00:00,10.53,25.32
server_1,2026-05-16 13:00:00+00:00,15.37,34.38
server_1,2026-05-16 14:00:00+00:00,13.16,35.11
server_1,2026-05-16 15:00:00+00:00,13.91,28.54
server_1,2026-05-16 16:00:00+00:00,13.33,32.5
server_1,2026-05-16 17:00:00+00:00,7.62,30.0
server_1,2026-05-16 18:00:00+00:00,5.96,37.25
server_1,2026-05-16 19:00:00+00:00,11.21,39.42
server_1,2026-05-16 20:00:00+00:00,8.69,24.19
server_1,2026-05-16 21:00:00+00:00,3.59,39.03
server_1,2026-05-16 22:00:00+00:00,11.96,28.33
server_1,2026-05-16 23:00:00+00:00,10.68,35.46
server_1,2026-05-17 00:00:00+00:00,8.22,34.56
server_1,2026-05-17 01:00:00+00:00,6.71,26.17
server_1,2026-05-17 02:00:00+00:00,12.09,34.0
server_1,2026-05-17 03:00:00+00:00,10.87,31.18
server_1,2026-05-17 04:00:00+00:00,15.96,35.6
server_1,2026-05-17 05:00:00+00:00,11.05,32.59
server_1,2026-05-17 06:00:00+00:00,10.97,36.42
server_1,2026-05-17 07:00:00+00:00,9.58,31.46
server_1,2026-05-17 08:00:00+00:00,12.04,31.34
server_1,2026-05-17 09:00:00+00:00,11.56,36.23
server_1,2026-05-17 10:00:00+00:00,15.01,35.38
server_1,2026-05-17 11:00:00+00:00,12.23,35.01
server_1,2026-05-17 12:00:00+00:00,13.67,29.93
server_1,2026-05-17 13:00:00+00:00,14.22,28.6
server_1,2026-05-17 14:00:00+00:00,17.39,31.62
server_1,2026-05-17 15:00:00+00:00,18.51,31.79
server_1,2026-05-17 16:00:00+00:00,12.39,35.28
server_1,2026-05-17 17:00:00+00:00,10.82,35.49
server_1,2026-05-17 18:00:00+00:00,10.79,30.95
server_1,2026-05-17 19:00:00+00:00,9.39,36.81
server_1,2026-05-17 20:00:00+00:00,12.38,37.61
server_1,2026-05-17 21:00:00+00:00,4.37,30.3
server_1,2026-05-17 22:00:00+00:00,7.93,27.29
server_1,2026-05-17 23:00:00+00:00,8.04,36.92
server_1,2026-05-18 00:00:00+00:00,6.2,29.73
server_1,2026-05-18 01:00:00+00:00,9.59,31.66
server_1,2026-05-18 02:00:00+00:00,9.71,29.84
server_1,2026-05-18 03:00:00+00:00,11.5,28.26
server_1,2026-05-18 04:00:00+00:00,14.78,27.1
server_1,2026-05-18 05:00:00+00:00,11.39,34.32
server_1,2026-05-18 06:00:00+00:00,9.42,27.96
server_1,2026-05-18 07:00:00+00:00,11.86,44.19
server_1,2026-05-18 08:00:00+00:00,14.62,28.57
server_1,2026-05-18 09:00:00+00:00,9.56,26.12
server_1,2026-05-18 10:00:00+00:00,13.14,34.44
server_1,2026-05-18 11:00:00+00:00,19.82,40.86
server_1,2026-05-18 12:00:00+00:00,20.11,35.1
server_1,2026-05-18 13:00:00+00:00,23.47,38.3
server_1,2026-05-18 14:00:00+00:00,21.81,28.06
server_1,2026-05-18 15:00:00+00:00,22.41,32.93
server_1,2026-05-18 16:00:00+00:00,15.84,29.05
server_1,2026-05-18 17:00:00+00:00,15.39,25.61
server_1,2026-05-18 18:00:00+00:00,11.47,32.28
server_1,2026-05-18 19:00:00+00:00,8.96,21.96
server_1,2026-05-18 20:00:00+00:00,8.09,25.34
server_1,2026-05-18 21:00:00+00:00,13.71,30.45
server_1,2026-05-18 22:00:00+00:00,11.12,28.37
server_1,2026-05-18 23:00:00+00:00,9.44,32.69
server_1,2026-05-19 00:00:00+00:00,11.76,33.14
server_1,2026-05-19 01:00:00+00:00,14.82,36.56
server_1,2026-05-19 02:00:00+00:00,6.3,33.01
server_1,2026-05-19 03:00:00+00:00,8.26,35.25
server_1,2026-05-19 04:00:00+00:00,9.69,31.18
server_1,2026-05-19 05:00:00+00:00,15.65,34.49
server_1,2026-05-19 06:00:00+00:00,12.71,34.29
server_1,2026-05-19 07:00:00+00:00,13.92,33.24
server_1,2026-05-19 08:00:00+00:00,9.15,29.41
server_1,2026-05-19 09:00:00+00:00,9.2,29.69
server_1,2026-05-19 10:00:00+00:00,16.54,30.32
server_1,2026-05-19 11:00:00+00:00,18.57,35.99
server_1,2026-05-19 12:00:00+00:00,22.03,35.14
server_1,2026-05-19 13:00:00+00:00,21.38,32.63
server_1,2026-05-19 14:00:00+00:00,22.54,33.04
server_1,2026-05-19 15:00:00+00:00,21.06,30.33
server_1,2026-05-19 16:00:00+00:00,20.37,38.85
server_1,2026-05-19 17:00:00+00:00,17.44,34.22
server_1,2026-05-19 18:00:00+00:00,7.95,27.13
server_1,2026-05-19 19:00:00+00:00,6.38,33.27
server_1,2026-05-19 20:00:00+00:00,14.5,30.63
server_1,2026-05-19 21:00:00+00:00,14.97,27.41
server_1,2026-05-19 22:00:00+00:00,9.45,35.19
server_1,2026-05-19 23:00:00+00:00,7.35,28.22
server_1,2026-05-20 00:00:00+00:00,12.25,30.45
server_1,2026-05-20 01:00:00+00:00,14.33,32.98
server_1,2026-05-20 02:00:00+00:00,16.49,38.14
server_1,2026-05-20 03:00:00+00:00,13.29,32.53
server_1,2026-05-20 04:00:00+00:00,11.07,26.88
server_1,2026-05-20 05:00:00+00:00,9.77,33.39
server_1,2026-05-20 06:00:00+00:00,12.03,30.07
server_1,2026-05-20 07:00:00+00:00,11.25,39.29
server_1,2026-05-20 08:00:00+00:00,9.46,31.11
server_1,2026-05-20 09:00:00+00:00,17.12,24.85
server_1,2026-05-20 10:00:00+00:00,19.88,36.19
server_1,2026-05-20 11:00:00+00:00,21.27,43.02
server_1,2026-05-20 12:00:00+00:00,18.36,40.53
server_1,2026-05-20 13:00:00+00:00,23.99,43.52
server_1,2026-05-20 14:00:00+00:00,23.45,31.93
server_1,2026-05-20 15:00:00+00:00,21.77,39.07
server_1,2026-05-20 16:00:00+00:00,21.55,32.46
server_1,2026-05-20 17:00:00+00:00,17.01,34.65
server_1,2026-05-20 18:00:00+00:00,13.85,27.56
server_1,2026-05-20 19:00:00+00:00,13.59,29.98
server_1,2026-05-20 20:00:00+00:00,12.85,29.59
server_1,2026-05-20 21:00:00+00:00,7.54,34.03
server_1,2026-05-20 22:00:00+00:00,12.21,35.28
server_1,2026-05-20 23:00:00+00:00,10.61,32.62
server_1,2026-05-21 00:00:00+00:00,8.8,25.48
server_1,2026-05-21 01:00:00+00:00,16.2,32.23
server_1,2026-05-21 02:00:00+00:00,16.32,30.53
server_1,2026-05-21 03:00:00+00:00,15.4,36.67
server_1,2026-05-21 04:00:00+00:00,12.64,36.94
server_1,2026-05-21 05:00:00+00:00,15.38,37.41
server_1,2026-05-21 06:00:00+00:00,12.03,28.99
server_1,2026-05-21 07:00:00+00:00,12.51,21.22
server_1,2026-05-21 08:00:00+00:00,9.27,23.98
server_1,2026-05-21 09:00:00+00:00,12.99,38.03
server_1,2026-05-21 10:00:00+00:00,15.57,31.64
server_1,2026-05-21 11:00:00+00:00,15.17,30.11
server_1,2026-05-21 12:00:00+00:00,20.53,41.56
server_1,2026-05-21 13:00:00+00:00,21.65,40.44
server_1,2026-05-21 14:00:00+00:00,26.34,37.12
server_1,2026-05-21 15:00:00+00:00,22.9,34.64
server_1,2026-05-21 16:00:00+00:00,18.46,33.73
server_1,2026-05-21 17:00:00+00:00,16.04,34.32
server_1,2026-05-21 18:00:00+00:00,12.11,38.44
server_1,2026-05-21 19:00:00+00:00,11.49,33.51
server_1,2026-05-21 20:00:00+00:00,9.29,33.96
server_1,2026-05-21 21:00:00+00:00,11.62,36.54
server_1,2026-05-21 22:00:00+00:00,10.13,26.67
server_1,2026-05-21 23:00:00+00:00,8.87,33.93
server_1,2026-05-22 00:00:00+00:00,13.28,31.27
server_1,2026-05-22 01:00:00+00:00,12.98,22.28
server_1,2026-05-22 02:00:00+00:00,7.53,21.92
server_1,2026-05-22 03:00:00+00:00,11.69,27.82
server_1,2026-05-22 04:00:00+00:00,14.49,35.0
server_1,2026-05-22 05:00:00+00:00,14.65,33.38
server_1,2026-05-22 06:00:00+00:00,14.56,33.64
server_1,2026-05-22 07:00:00+00:00,12.1,39.84
server_1,2026-05-22 08:00:00+00:00,9.89,26.18
server_1,2026-05-22 09:00:00+00:00,9.29,30.94
server_1,2026-05-22 10:00:00+00:00,16.28,34.72
server_1,2026-05-22 11:00:00+00:00,19.38,31.64
server_1,2026-05-22 12:00:00+00:00,23.88,36.27
server_1,2026-05-22 13:00:00+00:00,24.6,30.01
server_1,2026-05-22 14:00:00+00:00,21.52,40.97
server_1,2026-05-22 15:00:00+00:00,17.55,31.22
server_1,2026-05-22 16:00:00+00:00,17.63,42.1
server_1,2026-05-22 17:00:00+00:00,15.96,33.26
server_1,2026-05-22 18:00:00+00:00,11.49,35.94
server_1,2026-05-22 19:00:00+00:00,10.56,31.28
server_1,2026-05-22 20:00:00+00:00,12.63,32.1
server_1,2026-05-22 21:00:00+00:00,10.74,29.22
server_1,2026-05-22 22:00:00+00:00,10.43,31.93
server_1,2026-05-22 23:00:00+00:00,12.78,33.54
server_1,2026-05-23 00:00:00+00:00,9.0,27.81
server_1,2026-05-23 01:00:00+00:00,10.61,31.01
server_1,2026-05-23 02:00:00+00:00,10.68,29.1
server_1,2026-05-23 03:00:00+00:00,7.15,39.5
server_1,2026-05-23 04:00:00+00:00,8.8,30.52
server_1,2026-05-23 05:00:00+00:00,13.59,38.74
server_1,2026-05-23 06:00:00+00:00,7.09,29.5
server_1,2026-05-23 07:00:00+00:00,4.71,30.49
server_1,2026-05-23 08:00:00+00:00,5.35,24.39
server_1,2026-05-23 09:00:00+00:00,10.07,29.54
server_1,2026-05-23 10:00:00+00:00,11.96,32.83
server_1,2026-05-23 11:00:00+00:00,13.24,38.78
server_1,2026-05-23 12:00:00+00:00,17.8,34.92
server_1,2026-05-23 13:00:00+00:00,8.73,36.39
server_1,2026-05-23 14:00:00+00:00,16.41,36.11
server_1,2026-05-23 15:00:00+00:00,18.67,40.84
server_1,2026-05-23 16:00:00+00:00,10.72,31.31
server_1,2026-05-23 17:00:00+00:00,10.93,41.19
server_1,2026-05-23 18:00:00+00:00,8.12,28.7
server_1,2026-05-23 19:00:00+00:00,7.76,27.45
server_1,2026-05-23 20:00:00+00:00,9.18,26.17
server_1,2026-05-23 21:00:00+00:00,13.57,41.87
server_1,2026-05-23 22:00:00+00:00,14.59,36.19
server_1,2026-05-23 23:00:00+00:00,9.16,29.67
server_1,2026-05-24 00:00:00+00:00,14.76,37.96
server_1,2026-05-24 01:00:00+00:00,10.09,34.08
server_1,2026-05-24 02:00:00+00:00,14.38,40.7
server_1,2026-05-24 03:00:00+00:00,9.77,25.03
server_1,2026-05-24 04:00:00+00:00,10.33,30.35
server_1,2026-05-24 05:00:00+00:00,10.91,29.77
server_1,2026-05-24 06:00:00+00:00,17.95,26.19
server_1,2026-05-24 07:00:00+00:00,12.13,36.29
server_1,2026-05-24 08:00:00+00:00,8.23,29.6
server_1,2026-05-24 09:00:00+00:00,12.42,35.11
server_1,2026-05-24 10:00:00+00:00,10.98,41.08
server_1,2026-05-24 11:00:00+00:00,12.31,30.7
server_1,2026-05-24 12:00:00+00:00,17.03,32.08
server_1,2026-05-24 13:00:00+00:00,15.49,33.7
server_1,2026-05-24 14:00:00+00:00,16.11,37.39
server_1,2026-05-24 15:00:00+00:00,14.8,30.71
server_1,2026-05-24 16:00:00+00:00,14.38,30.31
server_1,2026-05-24 17:00:00+00:00,12.94,36.56
server_1,2026-05-24 18:00:00+00:00,5.16,31.12
server_1,2026-05-24 19:00:00+00:00,11.67,23.7
server_1,2026-05-24 20:00:00+00:00,7.54,25.54
server_1,2026-05-24 21:00:00+00:00,6.39,36.04
server_1,2026-05-24 22:00:00+00:00,9.85,32.86
server_1,2026-05-24 23:00:00+00:00,10.21,28.32
server_1,2026-05-25 00:00:00+00:00,10.27,30.71
server_1,2026-05-25 01:00:00+00:00,14.08,32.78
server_1,2026-05-25 02:00:00+00:00,8.64,33.77
server_1,2026-05-25 03:00:00+00:00,10.98,26.21
server_1,2026-05-25 04:00:00+00:00,10.54,28.12
server_1,2026-05-25 05:00:00+00:00,11.88,33.05
server_1,2026-05-25 06:00:00+00:00,12.7,31.84
server_1,2026-05-25 07:00:00+00:00,9.48,33.41
server_1,2026-05-25 08:00:00+00:00,13.81,27.72
server_1,2026-05-25 09:00:00+00:00,12.16,33.48
server_1,2026-05-25 10:00:00+00:00,10.69,35.91
server_1,2026-05-25 11:00:00+00:00,13.53,34.48
server_1,2026-05-25 12:00:00+00:00,20.63,35.58
server_1,2026-05-25 13:00:00+00:00,21.3,34.87
server_1,2026-05-25 14:00:00+00:00,21.59,32.02
server_1,2026-05-25 15:00:00+00:00,20.59,34.72
server_1,2026-05-25 16:00:00+00:00,18.99,39.49
server_1,2026-05-25 17:00:00+00:00,17.79,33.55
server_1,2026-05-25 18:00:00+00:00,9.22,27.47
server_1,2026-05-25 19:00:00+00:00,9.07,29.01
server_1,2026-05-25 20:00:00+00:00,9.27,31.85
server_1,2026-05-25 21:00:00+00:00,12.72,30.76
server_1,2026-05-25 22:00:00+00:00,15.11,35.03
server_1,2026-05-25 23:00:00+00:00,10.92,33.71
server_1,2026-05-26 00:00:00+00:00,5.75,33.37
server_1,2026-05-26 01:00:00+00:00,7.74,36.2
server_1,2026-05-26 02:00:00+00:00,9.92,35.25
server_1,2026-05-26 03:00:00+00:00,10.61,27.78
server_1,2026-05-26 04:00:00+00:00,10.98,28.03
server_1,2026-05-26 05:00:00+00:00,12.1,31.73
server_1,2026-05-26 06:00:00+00:00,11.22,29.92
server_1,2026-05-26 07:00:00+00:00,14.62,28.36
server_1,2026-05-26 08:00:00+00:00,10.31,29.64
server_1,2026-05-26 09:00:00+00:00,9.84,29.35
server_1,2026-05-26 10:00:00+00:00,16.62,30.93
server_1,2026-05-26 11:00:00+00:00,14.59,31.64
server_1,2026-05-26 12:00:00+00:00,21.63,40.09
server_1,2026-05-26 13:00:00+00:00,22.1,36.33
server_1,2026-05-26 14:00:00+00:00,21.48,45.21
server_1,2026-05-26 15:00:00+00:00,24.63,37.1
server_1,2026-05-26 16:00:00+00:00,16.87,32.55
server_1,2026-05-26 17:00:00+00:00,20.57,35.02
server_1,2026-05-26 18:00:00+00:00,11.44,32.83
server_1,2026-05-26 19:00:00+00:00,8.81,32.62
server_1,2026-05-26 20:00:00+00:00,12.17,40.37
server_1,2026-05-26 21:00:00+00:00,9.31,27.68
server_1,2026-05-26 22:00:00+00:00,10.12,34.78
server_1,2026-05-26 23:00:00+00:00,12.99,33.18
server_1,2026-05-27 00:00:00+00:00,13.39,26.2
server_1,2026-05-27 01:00:00+00:00,10.44,34.54
server_1,2026-05-27 02:00:00+00:00,14.47,37.93
server_1,2026-05-27 03:00:00+00:00,14.89,29.58
server_1,2026-05-27 04:00:00+00:00,15.59,33.22
server_1,2026-05-27 05:00:00+00:00,13.32,25.56
server_1,2026-05-27 06:00:00+00:00,15.41,28.16
server_1,2026-05-27 07:00:00+00:00,7.3,34.55
server_1,2026-05-27 08:00:00+00:00,11.21,29.86
server_1,2026-05-27 09:00:00+00:00,9.83,26.81
server_1,2026-05-27 10:00:00+00:00,15.72,34.22
server_1,2026-05-27 11:00:00+00:00,17.0,31.66
server_1,2026-05-27 12:00:00+00:00,20.24,33.0
server_1,2026-05-27 13:00:00+00:00,26.55,40.05
server_1,2026-05-27 14:00:00+00:00,21.42,30.65
server_1,2026-05-27 15:00:00+00:00,21.69,31.77
server_1,2026-05-27 16:00:00+00:00,17.85,34.66
server_1,2026-05-27 17:00:00+00:00,15.61,37.14
server_1,2026-05-27 18:00:00+00:00,12.02,36.96
server_1,2026-05-27 19:00:00+00:00,13.12,29.73
server_1,2026-05-27 20:00:00+00:00,14.91,36.77
server_1,2026-05-27 21:00:00+00:00,16.12,30.3
server_1,2026-05-27 22:00:00+00:00,12.77,39.58
server_1,2026-05-27 23:00:00+00:00,13.47,27.98
server_1,2026-05-28 00:00:00+00:00,9.12,36.31
server_1,2026-05-28 01:00:00+00:00,11.78,29.3
server_1,2026-05-28 02:00:00+00:00,14.35,40.88
server_1,2026-05-28 03:00:00+00:00,14.16,35.12
server_1,2026-05-28 04:00:00+00:00,12.53,28.12
server_1,2026-05-28 05:00:00+00:00,14.22,30.69
server_1,2026-05-28 06:00:00+00:00,13.23,35.55
server_1,2026-05-28 07:00:00+00:00,15.0,37.26
server_1,2026-05-28 08:00:00+00:00,12.72,31.97
server_1,2026-05-28 09:00:00+00:00,11.11,31.87
server_1,2026-05-28 10:00:00+00:00,16.26,36.52
server_1,2026-05-28 11:00:00+00:00,11.1,32.21
server_1,2026-05-28 12:00:00+00:00,21.62,30.19
server_1,2026-05-28 13:00:00+00:00,12.73,29.0
server_1,2026-05-28 14:00:00+00:00,17.54,34.88
server_1,2026-05-28 15:00:00+00:00,21.79,40.29
server_1,2026-05-28 16:00:00+00:00,19.62,41.13
server_1,2026-05-28 17:00:00+00:00,12.51,35.3
server_1,2026-05-28 18:00:00+00:00,10.22,32.53
server_1,2026-05-28 19:00:00+00:00,15.43,36.19
server_1,2026-05-28 20:00:00+00:00,10.79,28.91
server_1,2026-05-28 21:00:00+00:00,17.61,33.35
server_1,2026-05-28 22:00:00+00:00,12.0,28.7
server_1,2026-05-28 23:00:00+00:00,13.02,27.36
server_1,2026-05-29 00:00:00+00:00,16.04,34.75
server_1,2026-05-29 01:00:00+00:00,12.33,32.86
